cl,lcl,fw,species,longitude,is_gravid,rcl,stage,sex,id,cw,latitude
31,17,20,A. farensis,NA,FALSE,55,sub_adult,male,384,39,NA
36,22,22,A. farensis,NA,FALSE,64,sub_adult,male,385,46,NA
39,22,24,A. farensis,NA,FALSE,65,sub_adult,male,386,52,NA
27,18,15,A. farensis,NA,FALSE,47,sub_adult,male,387,34,NA
43,28,25,A. farensis,NA,FALSE,81,sub_adult,male,388,55,NA
28,11,15,A. farensis,NA,FALSE,59,sub_adult,male,389,36,NA
26,16,26,A. farensis,NA,FALSE,45,sub_adult,male,390,34,NA
41,30,25,A. farensis,NA,FALSE,72,sub_adult,male,391,53,NA
34,28,19,A. farensis,NA,FALSE,58,sub_adult,male,392,45,NA
36,26,34,A. farensis,NA,FALSE,65,sub_adult,male,393,48,NA
29,22,25,A. farensis,NA,FALSE,63,sub_adult,male,394,37,NA
37,27,28,A. farensis,NA,FALSE,81,sub_adult,male,395,49,NA
33,25,21,A. farensis,NA,FALSE,60,sub_adult,male,396,44,NA
42,25,25,A. farensis,NA,FALSE,81,sub_adult,male,397,55,NA
42,37,39,A. farensis,NA,FALSE,70,sub_adult,male,398,54,NA
35,22,32,A. farensis,NA,FALSE,62,sub_adult,male,399,45,NA
27,20,24,A. farensis,NA,FALSE,39,sub_adult,male,400,34,NA
26,24,13,A. farensis,NA,FALSE,56,sub_adult,male,401,33,NA
34,22,22,A. farensis,NA,FALSE,60,sub_adult,male,402,44,NA
36,27,25,A. farensis,NA,FALSE,62,sub_adult,male,403,47,NA
33,20,23,A. farensis,NA,FALSE,47,sub_adult,male,404,42,NA
41,24,41,A. farensis,NA,FALSE,79,sub_adult,male,405,53,NA
27,20,15,A. farensis,NA,FALSE,51,sub_adult,male,406,35,NA
42,31,32,A. farensis,NA,FALSE,87,sub_adult,male,407,55,NA
47,34,23,A. farensis,NA,FALSE,82,adult,male,408,62,NA
40,28,40,A. farensis,NA,FALSE,78,adult,male,409,53,NA
52,32,49,A. farensis,NA,FALSE,97,adult,male,410,68,NA
42,24,43,A. farensis,NA,FALSE,76,adult,male,411,55,NA
60,44,53,A. farensis,NA,FALSE,111,adult,male,412,77,NA
46,24,26,A. farensis,NA,FALSE,93,adult,male,413,61,NA
64,39,64,A. farensis,NA,FALSE,102,adult,male,414,84,NA
44,28,29,A. farensis,NA,FALSE,28,adult,male,415,56,NA
43,27,33,A. farensis,NA,FALSE,77,adult,male,416,56,NA
48,24,28,A. farensis,NA,FALSE,83,adult,male,417,61,NA
66,52,69,A. farensis,NA,FALSE,130,adult,male,418,87,NA
53,31,48,A. farensis,NA,FALSE,93,adult,male,419,70,NA
40,25,25,A. farensis,NA,FALSE,72,adult,male,420,52,NA
42,28,39,A. farensis,NA,FALSE,79,adult,male,421,54,NA
55,34,42,A. farensis,NA,FALSE,41,adult,male,422,72,NA
73,52,72,A. farensis,NA,FALSE,134,adult,male,423,97,NA
67,46,41,A. farensis,NA,FALSE,120,adult,male,424,88,NA
58,37,58,A. farensis,NA,FALSE,106,adult,male,425,75,NA
40,26,41,A. farensis,NA,FALSE,59,adult,male,426,52,NA
54,29,55,A. farensis,NA,FALSE,90,adult,male,427,72,NA
50,36,40,A. farensis,NA,FALSE,84,adult,male,428,65,NA
62,38,58,A. farensis,NA,FALSE,139,adult,male,429,82,NA
57,35,57,A. farensis,NA,FALSE,103,adult,male,430,74,NA
56,23,44,A. farensis,NA,FALSE,91,adult,male,431,74,NA
57,38,42,A. farensis,NA,FALSE,97,adult,male,432,75,NA
55,29,33,A. farensis,NA,FALSE,33,adult,male,433,71,NA
40,32,40,A. farensis,NA,FALSE,63,adult,male,434,53,NA
72,58,44,A. farensis,NA,FALSE,117,adult,male,435,94,NA
38,25,38,A. farensis,NA,FALSE,66,adult,male,436,50,NA
53,30,43,A. farensis,NA,FALSE,93,adult,male,437,69,NA
46,29,27,A. farensis,NA,FALSE,39,adult,male,438,60,NA
41,23,43,A. farensis,NA,FALSE,79,adult,male,439,54,NA
55,42,34,A. farensis,NA,FALSE,97,adult,male,440,72,NA
61,49,66,A. farensis,NA,FALSE,105,adult,male,441,81,NA
71,51,64,A. farensis,NA,FALSE,118,adult,male,442,94,NA
51,24,27,A. farensis,NA,FALSE,98,adult,male,443,66,NA
69,50,54,A. farensis,NA,FALSE,130,adult,male,444,91,NA
48,25,32,A. farensis,NA,FALSE,84,adult,male,445,63,NA
54,37,43,A. farensis,NA,FALSE,97,adult,male,446,72,NA
43,28,45,A. farensis,NA,FALSE,76,adult,male,447,56,NA
67,44,58,A. farensis,NA,FALSE,47,adult,male,448,88,NA
62,37,39,A. farensis,NA,FALSE,104,adult,male,449,81,NA
40,18,27,A. farensis,NA,FALSE,70,adult,male,450,52,NA
53,30,33,A. farensis,NA,FALSE,94,adult,male,451,70,NA
52,38,27,A. farensis,NA,FALSE,92,adult,male,452,68,NA
63,42,57,A. farensis,NA,FALSE,125,adult,male,453,83,NA
62,39,38,A. farensis,NA,FALSE,119,adult,male,454,81,NA
52,35,53,A. farensis,NA,FALSE,103,adult,male,455,69,NA
49,25,28,A. farensis,NA,FALSE,31,adult,male,456,64,NA
47,31,49,A. farensis,NA,FALSE,96,adult,male,457,61,NA
62,39,47,A. farensis,NA,FALSE,116,adult,male,458,82,NA
71,48,68,A. farensis,NA,FALSE,135,adult,male,459,92,NA
68,46,61,A. farensis,NA,FALSE,122,adult,male,460,90,NA
52,33,49,A. farensis,NA,FALSE,97,adult,male,461,68,NA
41,27,38,A. farensis,NA,FALSE,97,adult,male,462,53,NA
68,42,58,A. farensis,NA,FALSE,127,adult,male,463,89,NA
40,33,25,A. farensis,NA,FALSE,22,adult,male,464,52,NA
42,27,31,A. farensis,NA,FALSE,65,adult,male,465,54,NA
61,42,58,A. farensis,NA,FALSE,101,adult,male,466,80,NA
50,29,24,A. farensis,NA,FALSE,93,adult,male,467,64,NA
44,33,24,A. farensis,NA,FALSE,69,adult,male,468,58,NA
52,32,48,A. farensis,NA,FALSE,104,adult,male,469,68,NA
69,49,43,A. farensis,NA,FALSE,118,adult,male,470,91,NA
50,27,35,A. farensis,NA,FALSE,103,adult,male,471,66,NA
38,19,32,A. farensis,NA,FALSE,68,adult,male,472,49,NA
71,47,74,A. farensis,NA,FALSE,128,adult,male,473,93,NA
73,44,40,A. farensis,NA,FALSE,148,adult,male,474,95,NA
56,39,36,A. farensis,NA,FALSE,99,adult,male,475,73,NA
55,38,47,A. farensis,NA,FALSE,96,adult,male,476,71,NA
60,40,33,A. farensis,NA,FALSE,39,adult,male,477,78,NA
70,49,49,A. farensis,NA,FALSE,135,adult,male,478,93,NA
44,33,42,A. farensis,NA,FALSE,66,adult,male,479,57,NA
66,43,42,A. farensis,NA,FALSE,117,adult,male,480,87,NA
46,31,40,A. farensis,NA,FALSE,80,adult,male,481,60,NA
59,38,40,A. farensis,NA,FALSE,42,adult,male,482,77,NA
69,50,70,A. farensis,NA,FALSE,132,adult,male,483,90,NA
42,25,33,A. farensis,NA,FALSE,65,adult,male,484,55,NA
70,53,66,A. farensis,NA,FALSE,131,adult,male,485,92,NA
54,37,51,A. farensis,NA,FALSE,88,adult,male,486,71,NA
70,40,71,A. farensis,NA,FALSE,117,adult,male,487,92,NA
46,30,38,A. farensis,NA,FALSE,77,adult,male,488,61,NA
41,22,37,A. farensis,NA,FALSE,89,adult,male,489,53,NA
39,25,21,A. farensis,NA,FALSE,18,adult,male,490,51,NA
73,47,49,A. farensis,NA,FALSE,139,adult,male,491,97,NA
56,38,38,A. farensis,NA,FALSE,106,adult,male,492,72,NA
68,39,47,A. farensis,NA,FALSE,107,adult,male,493,90,NA
52,37,33,A. farensis,NA,FALSE,116,adult,male,494,69,NA
55,37,58,A. farensis,NA,FALSE,95,adult,male,495,73,NA
45,28,38,A. farensis,NA,FALSE,96,adult,male,496,58,NA
12,9,6,U. olhanensis,NA,FALSE,9,juvenile,,497,16,NA
14,9,6,U. olhanensis,NA,FALSE,8,juvenile,female,498,16,NA
12,14,6,U. olhanensis,NA,FALSE,10,juvenile,female,499,15,NA
8,5,4,U. olhanensis,NA,FALSE,5,juvenile,female,500,10,NA
10,9,7,U. olhanensis,NA,FALSE,6,juvenile,female,501,13,NA
9,8,5,U. olhanensis,NA,FALSE,3,juvenile, ,502,11,NA
13,10,6,U. olhanensis,NA,FALSE,9,juvenile,female,503,15,NA
10,11,4,U. olhanensis,NA,FALSE,8,juvenile,female,504,13,NA
10,8,5,U. olhanensis,NA,FALSE,8,juvenile,female,505,13,NA
9,7,4,U. olhanensis,NA,FALSE,6,juvenile,female,506,11,NA
11,11,5,U. olhanensis,NA,FALSE,9,juvenile,female,507,14,NA
12,6,8,U. olhanensis,NA,FALSE,9,juvenile,female,508,14,NA
13,12,8,U. olhanensis,NA,FALSE,7,juvenile,female,509,17,NA
11,9,8,U. olhanensis,NA,FALSE,9,juvenile,female,510,16,NA
8,6,5,U. olhanensis,NA,TRUE,7,juvenile,female,511,10,NA
9,2,4,U. olhanensis,NA,FALSE,6,juvenile,female,512,11,NA
11,7,6,U. olhanensis,NA,FALSE,8,juvenile,female,513,15,NA
9,6,4,U. olhanensis,NA,FALSE,9,juvenile,female,514,13,NA
13,12,4,U. olhanensis,NA,FALSE,13,juvenile,female,515,15,NA
12,11,7,U. olhanensis,NA,FALSE,13,juvenile,female,516,16,NA
11,11,7,U. olhanensis,NA,FALSE,9,juvenile,female,517,15,NA
10,11,7,U. olhanensis,NA,FALSE,6,juvenile,female,518,13,NA
8,7,4,U. olhanensis,NA,TRUE,5,juvenile,female,519,11,NA
9,6,4,U. olhanensis,NA,FALSE,4,juvenile,,520,11,NA
14,8,7,U. olhanensis,NA,FALSE,11,juvenile,female,521,17,NA
8,6,5,U. olhanensis,NA,FALSE,6,juvenile,female,522,10,NA
13,10,7,U. olhanensis,NA,FALSE,9,juvenile,,523,17,NA
12,10,7,U. olhanensis,NA,FALSE,5,juvenile,female,524,15,NA
9,8,5,U. olhanensis,NA,FALSE,4,juvenile,female,525,12,NA
9,5,4,U. olhanensis,NA,FALSE,5,juvenile,female,526,11,NA
11,6,6,U. olhanensis,NA,FALSE,9,juvenile,female,527,14,NA
12,8,6,U. olhanensis,NA,FALSE,7,juvenile, ,528,11,NA
9,6,5,U. olhanensis,NA,FALSE,7,juvenile,?,529,13,NA
10,10,5,U. olhanensis,NA,FALSE,5,juvenile,female,530,13,NA
11,11,6,U. olhanensis,NA,FALSE,9,juvenile,female,531,13,NA
12,17,7,U. olhanensis,NA,FALSE,9,juvenile,female,532,14,NA
10,7,5,U. olhanensis,NA,FALSE,10,juvenile,female,533,13,NA
12,10,7,U. olhanensis,NA,FALSE,9,juvenile,male or female,534,15,NA
12,10,4,U. olhanensis,NA,FALSE,8,juvenile,female,535,16,NA
11,7,6,U. olhanensis,NA,FALSE,7,juvenile,female,536,15,NA
14,3,8,U. olhanensis,NA,FALSE,3,juvenile,female,537,17,NA
12,11,7,U. olhanensis,NA,FALSE,7,juvenile,female,538,16,NA
11,7,4,U. olhanensis,NA,FALSE,6,juvenile,female,539,12,NA
12,8,7,U. olhanensis,NA,FALSE,13,juvenile,female,540,16,NA
13,8,5,U. olhanensis,NA,TRUE,7,juvenile,female,541,17,NA
8,5,3,U. olhanensis,NA,FALSE,9,juvenile,female,542,11,NA
12,10,7,U. olhanensis,NA,FALSE,8,juvenile,female,543,14,NA
11,3,5,U. olhanensis,NA,FALSE,5,juvenile,female,544,12,NA
10,10,6,U. olhanensis,NA,FALSE,7,juvenile,female,545,13,NA
13,8,10,U. olhanensis,NA,FALSE,9,juvenile,female,546,17,NA
11,14,7,U. olhanensis,NA,FALSE,12,juvenile,female,547,14,NA
8,6,5,U. olhanensis,NA,FALSE,7,juvenile,,548,11,NA
12,11,5,U. olhanensis,NA,TRUE,10,juvenile,female,549,15,NA
12,7,6,U. olhanensis,NA,FALSE,10,juvenile,male or female,550,16,NA
19,15,7,U. olhanensis,NA,FALSE,13,pre_puberty,female,551,20,NA
15,7,9,U. olhanensis,NA,FALSE,13,pre_puberty,female,552,19,NA
18,17,9,U. olhanensis,NA,FALSE,15,pre_puberty,female,553,25,NA
15,12,8,U. olhanensis,NA,FALSE,9,pre_puberty,female,554,20,NA
16,16,10,U. olhanensis,NA,FALSE,8,pre_puberty,female,555,21,NA
13,9,6,U. olhanensis,NA,FALSE,14,pre_puberty,female,556,15,NA
12,8,6,U. olhanensis,NA,FALSE,19,pre_puberty,female,557,16,NA
15,15,7,U. olhanensis,NA,FALSE,13,pre_puberty,female,558,20,NA
14,13,7,U. olhanensis,NA,FALSE,8,pre_puberty,female,559,18,NA
13,16,9,U. olhanensis,NA,FALSE,12,pre_puberty,female,560,18,NA
14,10,9,U. olhanensis,NA,FALSE,11,pre_puberty,?,561,19,NA
15,15,7,U. olhanensis,NA,FALSE,9,pre_puberty,female,562,21,NA
13,12,5,U. olhanensis,NA,FALSE,10,pre_puberty,female,563,18,NA
18,15,8,U. olhanensis,NA,FALSE,15,pre_puberty,female,564,25,NA
12,8,6,U. olhanensis,NA,FALSE,9,pre_puberty,female,565,17,NA
18,14,13,U. olhanensis,NA,FALSE,12,pre_puberty,,566,24,NA
17,12,8,U. olhanensis,NA,FALSE,9,pre_puberty,female,567,20,NA
16,10,9,U. olhanensis,NA,FALSE,14,pre_puberty,female,568,20,NA
18,11,12,U. olhanensis,NA,TRUE,15,pre_puberty,female,569,24,NA
16,12,9,U. olhanensis,NA,TRUE,12,pre_puberty,female,570,21,NA
12,7,5,U. olhanensis,NA,FALSE,10,pre_puberty,female,571,15,NA
17,13,10,U. olhanensis,NA,FALSE,11,pre_puberty,female,572,23,NA
17,16,7,U. olhanensis,NA,FALSE,12,pre_puberty,female,573,22,NA
11,10,7,U. olhanensis,NA,FALSE,8,pre_puberty,female,574,15,NA
17,14,9,U. olhanensis,NA,FALSE,11,pre_puberty,female,575,23,NA
15,9,8,U. olhanensis,NA,FALSE,10,pre_puberty, ,576,19,NA
17,13,8,U. olhanensis,NA,FALSE,19,pre_puberty,female,577,23,NA
13,8,6,U. olhanensis,NA,FALSE,11,pre_puberty, ,578,17,NA
13,8,7,U. olhanensis,NA,FALSE,8,pre_puberty,female,579,17,NA
12,11,5,U. olhanensis,NA,FALSE,9,pre_puberty,female,580,16,NA
11,5,5,U. olhanensis,NA,FALSE,5,pre_puberty,female,581,16,NA
14,11,8,U. olhanensis,NA,FALSE,12,pre_puberty,male or female,582,19,NA
18,10,11,U. olhanensis,NA,TRUE,15,pre_puberty,female,583,24,NA
19,10,9,U. olhanensis,NA,FALSE,10,pre_puberty,female,584,20,NA
18,17,10,U. olhanensis,NA,TRUE,14,pre_puberty,female,585,23,NA
17,16,9,U. olhanensis,NA,FALSE,14,pre_puberty,female,586,23,NA
12,9,6,U. olhanensis,NA,FALSE,4,pre_puberty,male or female,587,15,NA
12,8,5,U. olhanensis,NA,FALSE,12,pre_puberty,female,588,16,NA
14,12,6,U. olhanensis,NA,FALSE,10,pre_puberty,female,589,16,NA
16,12,9,U. olhanensis,NA,FALSE,16,pre_puberty,female,590,22,NA
13,8,6,U. olhanensis,NA,FALSE,9,pre_puberty,female,591,16,NA
15,13,7,U. olhanensis,NA,FALSE,13,pre_puberty,?,592,20,NA
13,9,6,U. olhanensis,NA,FALSE,19,pre_puberty,female,593,16,NA
13,16,9,U. olhanensis,NA,FALSE,6,pre_puberty,female,594,18,NA
18,12,11,U. olhanensis,NA,FALSE,15,pre_puberty,N/R,595,25,NA
16,6,9,U. olhanensis,NA,FALSE,9,pre_puberty,female,596,21,NA
18,18,9,U. olhanensis,NA,FALSE,13,pre_puberty,female,597,24,NA
12,11,7,U. olhanensis,NA,FALSE,8,pre_puberty,,598,16,NA
15,13,7,U. olhanensis,NA,FALSE,14,pre_puberty,female,599,21,NA
16,17,10,U. olhanensis,NA,FALSE,11,pre_puberty,female,600,23,NA
16,13,8,U. olhanensis,NA,FALSE,9,pre_puberty,female,601,21,NA
13,17,6,U. olhanensis,NA,FALSE,8,pre_puberty,female,602,18,NA
15,12,7,U. olhanensis,NA,FALSE,15,pre_puberty,female,603,19,NA
15,14,10,U. olhanensis,NA,FALSE,12,pre_puberty,female,604,20,NA
12,9,6,U. olhanensis,NA,FALSE,15,pre_puberty,female,605,17,NA
17,12,12,U. olhanensis,NA,FALSE,12,pre_puberty,female,606,23,NA
15,9,9,U. olhanensis,NA,FALSE,12,pre_puberty,female,607,20,NA
18,17,12,U. olhanensis,NA,FALSE,14,pre_puberty,,608,24,NA
18,17,12,U. olhanensis,NA,FALSE,18,pre_puberty,female,609,25,NA
14,10,6,U. olhanensis,NA,TRUE,6,pre_puberty,female,610,19,NA
13,13,7,U. olhanensis,NA,FALSE,8,pre_puberty,female,611,16,NA
16,11,7,U. olhanensis,NA,FALSE,15,pre_puberty,female,612,21,NA
17,18,9,U. olhanensis,NA,FALSE,13,pre_puberty,female,613,24,NA
18,14,9,U. olhanensis,NA,FALSE,17,pre_puberty,?,614,23,NA
18,15,11,U. olhanensis,NA,FALSE,13,pre_puberty,female,615,24,NA
17,16,7,U. olhanensis,NA,TRUE,8,pre_puberty,female,616,22,NA
16,11,8,U. olhanensis,NA,FALSE,12,pre_puberty,female,617,19,NA
14,10,6,U. olhanensis,NA,FALSE,12,pre_puberty,,618,19,NA
18,13,11,U. olhanensis,NA,FALSE,16,pre_puberty,female,619,22,NA
16,9,8,U. olhanensis,NA,FALSE,14,pre_puberty,female,620,22,NA
15,12,8,U. olhanensis,NA,FALSE,12,pre_puberty,female,621,18,NA
23,16,13,U. olhanensis,NA,FALSE,18,sub_adult,female,622,31,NA
16,14,7,U. olhanensis,NA,FALSE,17,sub_adult,female,623,21,NA
27,20,16,U. olhanensis,NA,FALSE,21,sub_adult,female,624,34,NA
24,23,12,U. olhanensis,NA,FALSE,21,sub_adult,female,625,33,NA
21,10,12,U. olhanensis,NA,FALSE,15,sub_adult,female,626,28,NA
24,15,11,U. olhanensis,NA,TRUE,20,sub_adult,female,627,30,NA
22,17,14,U. olhanensis,NA,FALSE,15,sub_adult,female,628,30,NA
24,20,10,U. olhanensis,NA,FALSE,14,sub_adult,female,629,31,NA
16,16,10,U. olhanensis,NA,FALSE,11,sub_adult,female,630,22,NA
24,15,16,U. olhanensis,NA,FALSE,19,sub_adult,female,631,34,NA
17,13,8,U. olhanensis,NA,FALSE,17,sub_adult,female,632,23,NA
21,14,12,U. olhanensis,NA,FALSE,18,sub_adult,female,633,26,NA
21,18,13,U. olhanensis,NA,TRUE,21,sub_adult,female,634,28,NA
22,19,10,U. olhanensis,NA,FALSE,19,sub_adult,female,635,30,NA
20,17,13,U. olhanensis,NA,FALSE,17,sub_adult,female,636,28,NA
21,19,11,U. olhanensis,NA,FALSE,16,sub_adult,female,637,30,NA
24,13,10,U. olhanensis,NA,FALSE,20,sub_adult,female,638,30,NA
23,17,11,U. olhanensis,NA,FALSE,18,sub_adult,female,639,31,NA
19,15,8,U. olhanensis,NA,FALSE,21,sub_adult,female,640,26,NA
22,18,9,U. olhanensis,NA,FALSE,15,sub_adult,female,641,29,NA
22,15,10,U. olhanensis,NA,TRUE,24,sub_adult,female,642,29,NA
21,16,10,U. olhanensis,NA,FALSE,11,sub_adult,female,643,28,NA
25,23,17,U. olhanensis,NA,FALSE,23,sub_adult,female,644,34,NA
17,13,10,U. olhanensis,NA,FALSE,13,sub_adult,female,645,23,NA
25,18,14,U. olhanensis,NA,FALSE,22,sub_adult,female,646,34,NA
16,12,9,U. olhanensis,NA,FALSE,15,sub_adult,female,647,22,NA
17,11,8,U. olhanensis,NA,FALSE,13,sub_adult,female,648,23,NA
26,16,16,U. olhanensis,NA,FALSE,15,sub_adult,female,649,33,NA
20,13,11,U. olhanensis,NA,FALSE,19,sub_adult,female,650,27,NA
17,15,10,U. olhanensis,NA,TRUE,15,sub_adult,female,651,23,NA
15,11,10,U. olhanensis,NA,FALSE,11,sub_adult,female,652,21,NA
22,18,10,U. olhanensis,NA,FALSE,16,sub_adult,female,653,29,NA
21,19,9,U. olhanensis,NA,FALSE,17,sub_adult,female,654,28,NA
16,11,9,U. olhanensis,NA,FALSE,13,sub_adult,female,655,22,NA
22,19,13,U. olhanensis,NA,FALSE,17,sub_adult,female,656,30,NA
22,25,12,U. olhanensis,NA,FALSE,19,sub_adult,female,657,30,NA
25,24,11,U. olhanensis,NA,FALSE,18,sub_adult,female,658,34,NA
25,17,14,U. olhanensis,NA,FALSE,28,sub_adult,female,659,35,NA
16,11,9,U. olhanensis,NA,FALSE,11,sub_adult,female,660,21,NA
16,13,9,U. olhanensis,NA,FALSE,10,sub_adult,female,661,21,NA
23,19,14,U. olhanensis,NA,FALSE,22,sub_adult,female,662,32,NA
23,18,12,U. olhanensis,NA,FALSE,22,sub_adult,female,663,32,NA
26,22,17,U. olhanensis,NA,FALSE,26,sub_adult,female,664,35,NA
18,10,8,U. olhanensis,NA,FALSE,11,sub_adult,female,665,22,NA
24,16,12,U. olhanensis,NA,FALSE,21,sub_adult,female,666,32,NA
24,23,16,U. olhanensis,NA,FALSE,23,sub_adult,female,667,34,NA
19,13,9,U. olhanensis,NA,FALSE,17,sub_adult,female,668,25,NA
20,19,11,U. olhanensis,NA,FALSE,18,sub_adult,female,669,27,NA
15,15,6,U. olhanensis,NA,FALSE,13,sub_adult,female,670,21,NA
16,10,9,U. olhanensis,NA,FALSE,12,sub_adult,female,671,21,NA
19,14,10,U. olhanensis,NA,FALSE,21,sub_adult,female,672,24,NA
16,13,10,U. olhanensis,NA,FALSE,16,sub_adult,female,673,23,NA
22,19,10,U. olhanensis,NA,FALSE,19,sub_adult,female,674,30,NA
20,15,8,U. olhanensis,NA,FALSE,17,sub_adult,female,675,26,NA
17,14,10,U. olhanensis,NA,FALSE,12,sub_adult,female,676,23,NA
20,14,12,U. olhanensis,NA,FALSE,19,sub_adult,female,677,28,NA
26,20,12,U. olhanensis,NA,FALSE,23,sub_adult,female,678,33,NA
21,15,13,U. olhanensis,NA,FALSE,16,sub_adult,female,679,27,NA
15,11,9,U. olhanensis,NA,FALSE,9,sub_adult,female,680,20,NA
16,12,8,U. olhanensis,NA,FALSE,12,sub_adult,female,681,21,NA
24,22,17,U. olhanensis,NA,FALSE,18,sub_adult,female,682,33,NA
18,17,11,U. olhanensis,NA,FALSE,20,sub_adult,female,683,24,NA
22,21,9,U. olhanensis,NA,FALSE,19,sub_adult,female,684,29,NA
19,12,11,U. olhanensis,NA,FALSE,21,sub_adult,female,685,26,NA
15,11,6,U. olhanensis,NA,FALSE,9,sub_adult,female,686,20,NA
24,25,13,U. olhanensis,NA,FALSE,23,sub_adult,female,687,33,NA
26,22,11,U. olhanensis,NA,FALSE,21,sub_adult,female,688,31,NA
15,13,7,U. olhanensis,NA,FALSE,8,sub_adult,female,689,20,NA
19,15,11,U. olhanensis,NA,FALSE,11,sub_adult,female,690,25,NA
17,11,7,U. olhanensis,NA,FALSE,15,sub_adult,female,691,23,NA
23,21,15,U. olhanensis,NA,TRUE,21,sub_adult,female,692,32,NA
16,13,8,U. olhanensis,NA,FALSE,14,sub_adult,female,693,21,NA
20,20,9,U. olhanensis,NA,FALSE,17,sub_adult,female,694,28,NA
25,21,12,U. olhanensis,NA,FALSE,13,sub_adult,female,695,34,NA
25,16,14,U. olhanensis,NA,FALSE,23,sub_adult,female,696,34,NA
17,11,8,U. olhanensis,NA,FALSE,14,sub_adult,female,697,23,NA
20,15,13,U. olhanensis,NA,FALSE,16,sub_adult,female,698,28,NA
27,24,15,U. olhanensis,NA,FALSE,18,sub_adult,female,699,35,NA
18,12,9,U. olhanensis,NA,FALSE,17,sub_adult,female,700,25,NA
26,27,12,U. olhanensis,NA,FALSE,26,sub_adult,female,701,33,NA
19,14,9,U. olhanensis,NA,FALSE,10,sub_adult,female,702,25,NA
25,14,16,U. olhanensis,NA,FALSE,18,sub_adult,female,703,35,NA
23,20,11,U. olhanensis,NA,FALSE,18,sub_adult,female,704,31,NA
16,11,8,U. olhanensis,NA,TRUE,10,sub_adult,female,705,21,NA
21,20,11,U. olhanensis,NA,TRUE,14,sub_adult,female,706,26,NA
19,12,9,U. olhanensis,NA,FALSE,13,sub_adult,female,707,26,NA
25,20,17,U. olhanensis,NA,FALSE,27,sub_adult,female,708,34,NA
27,16,10,U. olhanensis,NA,TRUE,23,sub_adult,female,709,35,NA
18,11,9,U. olhanensis,NA,FALSE,21,sub_adult,female,710,23,NA
22,20,13,U. olhanensis,NA,FALSE,25,sub_adult,female,711,31,NA
24,23,11,U. olhanensis,NA,FALSE,17,sub_adult,female,712,33,NA
18,18,8,U. olhanensis,NA,FALSE,10,sub_adult,female,713,25,NA
21,14,9,U. olhanensis,NA,FALSE,19,sub_adult,female,714,28,NA
18,12,10,U. olhanensis,NA,FALSE,12,sub_adult,female,715,24,NA
22,18,13,U. olhanensis,NA,FALSE,21,sub_adult,female,716,31,NA
22,24,10,U. olhanensis,NA,TRUE,16,sub_adult,female,717,31,NA
23,14,15,U. olhanensis,NA,FALSE,14,sub_adult,female,718,32,NA
16,14,7,U. olhanensis,NA,FALSE,15,sub_adult,female,719,21,NA
24,18,15,U. olhanensis,NA,FALSE,18,sub_adult,female,720,31,NA
23,29,12,U. olhanensis,NA,FALSE,26,sub_adult,female,721,32,NA
26,23,13,U. olhanensis,NA,FALSE,26,sub_adult,female,722,35,NA
15,13,7,U. olhanensis,NA,FALSE,15,sub_adult,female,723,21,NA
17,15,6,U. olhanensis,NA,FALSE,12,sub_adult,female,724,21,NA
17,17,10,U. olhanensis,NA,FALSE,14,sub_adult,female,725,24,NA
19,16,10,U. olhanensis,NA,FALSE,13,sub_adult,female,726,24,NA
20,12,10,U. olhanensis,NA,FALSE,17,sub_adult,female,727,26,NA
15,12,8,U. olhanensis,NA,FALSE,17,sub_adult,female,728,20,NA
28,28,16,U. olhanensis,NA,FALSE,20,adult,female,729,40,NA
27,21,17,U. olhanensis,NA,FALSE,21,adult,female,730,36,NA
35,18,15,U. olhanensis,NA,FALSE,38,adult,female,731,46,NA
34,21,16,U. olhanensis,NA,FALSE,26,adult,female,732,43,NA
33,23,24,U. olhanensis,NA,FALSE,36,adult,female,733,46,NA
28,23,14,U. olhanensis,NA,FALSE,23,adult,female,734,39,NA
28,14,17,U. olhanensis,NA,FALSE,20,adult,female,735,34,NA
18,13,10,U. olhanensis,NA,FALSE,20,adult,female,736,26,NA
21,18,8,U. olhanensis,NA,FALSE,20,adult,female,737,26,NA
33,26,21,U. olhanensis,NA,FALSE,32,adult,female,738,46,NA
36,25,16,U. olhanensis,NA,FALSE,39,adult,female,739,49,NA
23,17,10,U. olhanensis,NA,FALSE,22,adult,female,740,30,NA
21,19,9,U. olhanensis,NA,TRUE,17,adult,female,741,27,NA
32,28,20,U. olhanensis,NA,FALSE,29,adult,female,742,45,NA
33,35,18,U. olhanensis,NA,FALSE,28,adult,female,743,47,NA
23,18,12,U. olhanensis,NA,FALSE,20,adult,female,744,32,NA
24,24,11,U. olhanensis,NA,FALSE,24,adult,female,745,33,NA
24,20,10,U. olhanensis,NA,FALSE,27,adult,female,746,33,NA
26,20,16,U. olhanensis,NA,FALSE,16,adult,female,747,35,NA
23,17,13,U. olhanensis,NA,FALSE,19,adult,female,748,31,NA
35,28,17,U. olhanensis,NA,FALSE,41,adult,female,749,50,NA
28,17,14,U. olhanensis,NA,FALSE,18,adult,female,750,38,NA
28,22,17,U. olhanensis,NA,FALSE,32,adult,female,751,39,NA
28,28,16,U. olhanensis,NA,FALSE,30,adult,female,752,38,NA
30,25,18,U. olhanensis,NA,FALSE,29,adult,female,753,42,NA
24,18,13,U. olhanensis,NA,FALSE,17,adult,female,754,31,NA
35,35,16,U. olhanensis,NA,FALSE,32,adult,female,755,49,NA
