cl,lcl,fw,species,longitude,is_gravid,rcl,stage,sex,id,cw,latitude
17,10,15,A. farensis,NA,FALSE,11,juvenile,male,388,20,NA
18,11,9,A. farensis,NA,FALSE,7,juvenile, ,389,22,NA
17,7,12,A. farensis,NA,FALSE,13,juvenile,male,390,21,NA
13,9,7,A. farensis,NA,FALSE,8,juvenile,male,391,16,NA
14,9,10,A. farensis,NA,FALSE,6,juvenile,male,392,16,NA
21,17,15,A. farensis,NA,FALSE,12,juvenile,-,393,27,NA
20,14,19,A. farensis,NA,FALSE,12,juvenile,-,394,25,NA
20,13,10,A. farensis,NA,FALSE,12,juvenile,male,395,25,NA
19,9,12,A. farensis,NA,FALSE,11,juvenile,male,396,24,NA
16,10,14,A. farensis,NA,FALSE,12,juvenile,male,397,20,NA
17,10,10,A. farensis,NA,FALSE,8,juvenile,male,398,21,NA
21,18,21,A. farensis,NA,FALSE,13,juvenile,male,399,28,NA
13,8,7,A. farensis,NA,FALSE,10,juvenile,N/R,400,16,NA
19,10,17,A. farensis,NA,FALSE,11,juvenile,male,401,23,NA
20,9,18,A. farensis,NA,FALSE,19,juvenile,male,402,24,NA
13,8,9,A. farensis,NA,FALSE,5,juvenile,male,403,17,NA
19,12,17,A. farensis,NA,FALSE,13,juvenile,male,404,25,NA
19,12,9,A. farensis,NA,FALSE,8,juvenile,male,405,24,NA
15,6,14,A. farensis,NA,FALSE,7,juvenile,male,406,18,NA
16,14,15,A. farensis,NA,FALSE,9,juvenile,male,407,20,NA
20,12,19,A. farensis,NA,FALSE,9,juvenile,male,408,26,NA
20,13,17,A. farensis,NA,FALSE,9,juvenile,male,409,26,NA
28,16,23,A. farensis,NA,FALSE,14,pre_puberty,?,410,35,NA
20,13,12,A. farensis,NA,FALSE,11,pre_puberty,male,411,25,NA
20,16,18,A. farensis,NA,FALSE,13,pre_puberty,male,412,26,NA
28,20,22,A. farensis,NA,FALSE,21,pre_puberty,male,413,36,NA
22,12,17,A. farensis,NA,FALSE,11,pre_puberty,male,414,27,NA
29,22,27,A. farensis,NA,FALSE,18,pre_puberty,male,415,37,NA
24,22,17,A. farensis,NA,FALSE,12,pre_puberty,male,416,30,NA
25,13,23,A. farensis,NA,FALSE,14,pre_puberty,-,417,32,NA
21,14,17,A. farensis,NA,FALSE,13,pre_puberty, ,418,26,NA
27,20,25,A. farensis,NA,FALSE,16,pre_puberty,male,419,35,NA
21,13,15,A. farensis,NA,FALSE,12,pre_puberty,male,420,26,NA
21,12,17,A. farensis,NA,FALSE,13,pre_puberty, ,421,27,NA
30,21,28,A. farensis,NA,FALSE,21,pre_puberty,male,422,38,NA
23,20,15,A. farensis,NA,FALSE,11,pre_puberty,male,423,30,NA
20,13,12,A. farensis,NA,FALSE,12,pre_puberty,male,424,26,NA
25,12,24,A. farensis,NA,FALSE,16,pre_puberty,male,425,31,NA
26,15,14,A. farensis,NA,FALSE,18,pre_puberty,male or female,426,34,NA
29,21,14,A. farensis,NA,FALSE,14,pre_puberty,-,427,37,NA
19,11,19,A. farensis,NA,FALSE,14,pre_puberty,male,428,25,NA
26,18,16,A. farensis,NA,FALSE,13,pre_puberty,male,429,34,NA
25,11,18,A. farensis,NA,FALSE,15,pre_puberty,male or female,430,32,NA
28,21,18,A. farensis,NA,FALSE,17,pre_puberty,male,431,35,NA
28,20,25,A. farensis,NA,FALSE,17,pre_puberty,male,432,35,NA
21,13,16,A. farensis,NA,FALSE,12,pre_puberty,male,433,28,NA
30,21,27,A. farensis,NA,FALSE,23,pre_puberty,male,434,38,NA
22,11,20,A. farensis,NA,FALSE,14,pre_puberty,male,435,28,NA
21,15,13,A. farensis,NA,FALSE,11,pre_puberty,,436,26,NA
21,11,15,A. farensis,NA,FALSE,12,pre_puberty, ,437,27,NA
22,11,12,A. farensis,NA,FALSE,9,pre_puberty, ,438,28,NA
29,18,18,A. farensis,NA,FALSE,14,pre_puberty,male,439,37,NA
29,17,20,A. farensis,NA,FALSE,14,pre_puberty,male,440,37,NA
25,14,13,A. farensis,NA,FALSE,14,pre_puberty,male,441,32,NA
28,19,15,A. farensis,NA,FALSE,14,pre_puberty,male,442,35,NA
26,21,21,A. farensis,NA,FALSE,21,pre_puberty,male,443,33,NA
24,19,18,A. farensis,NA,FALSE,16,pre_puberty,male,444,30,NA
24,15,21,A. farensis,NA,FALSE,10,pre_puberty,male,445,31,NA
25,15,18,A. farensis,NA,FALSE,20,pre_puberty,male,446,32,NA
21,19,17,A. farensis,NA,FALSE,12,pre_puberty,male,447,27,NA
23,16,12,A. farensis,NA,FALSE,16,pre_puberty,male,448,29,NA
27,16,24,A. farensis,NA,FALSE,17,pre_puberty,male,449,35,NA
28,20,19,A. farensis,NA,FALSE,15,pre_puberty,male,450,36,NA
27,19,16,A. farensis,NA,FALSE,18,pre_puberty,male,451,35,NA
27,16,25,A. farensis,NA,FALSE,14,pre_puberty,male,452,34,NA
28,21,15,A. farensis,NA,FALSE,17,pre_puberty,male,453,35,NA
24,13,23,A. farensis,NA,FALSE,15,pre_puberty,male,454,31,NA
26,20,21,A. farensis,NA,FALSE,27,pre_puberty,male,455,33,NA
21,15,20,A. farensis,NA,FALSE,14,pre_puberty,male,456,27,NA
28,18,15,A. farensis,NA,FALSE,22,pre_puberty,male,457,36,NA
27,17,16,A. farensis,NA,FALSE,18,pre_puberty,male,458,34,NA
26,16,26,A. farensis,NA,FALSE,24,pre_puberty,male,459,34,NA
23,17,24,A. farensis,NA,FALSE,15,pre_puberty,male,460,30,NA
32,22,16,A. farensis,NA,FALSE,49,sub_adult,male,461,41,NA
25,17,15,A. farensis,NA,FALSE,41,sub_adult,male,462,32,NA
30,62,22,A. farensis,NA,FALSE,53,sub_adult,male,463,36,NA
28,16,24,A. farensis,NA,FALSE,47,sub_adult,male,464,35,NA
26,18,20,A. farensis,NA,FALSE,48,sub_adult,male,465,33,NA
26,18,19,A. farensis,NA,FALSE,42,sub_adult,male,466,32,NA
26,13,15,A. farensis,NA,FALSE,16,sub_adult,male,467,33,NA
39,25,41,A. farensis,NA,FALSE,24,sub_adult,male,468,51,NA
39,24,38,A. farensis,NA,FALSE,71,sub_adult,male,469,50,NA
41,24,36,A. farensis,NA,FALSE,69,sub_adult,male,470,53,NA
33,20,32,A. farensis,NA,FALSE,66,sub_adult,male,471,42,NA
42,24,24,A. farensis,NA,FALSE,68,sub_adult,male,472,55,NA
30,21,16,A. farensis,NA,FALSE,56,sub_adult,male,473,39,NA
42,30,42,A. farensis,NA,FALSE,72,sub_adult,male,474,55,NA
39,21,25,A. farensis,NA,FALSE,55,sub_adult,male,475,49,NA
28,13,21,A. farensis,NA,FALSE,60,sub_adult,male,476,37,NA
30,16,30,A. farensis,NA,FALSE,54,sub_adult,male,477,39,NA
26,20,16,A. farensis,NA,FALSE,51,sub_adult,male,478,34,NA
41,33,30,A. farensis,NA,FALSE,82,sub_adult,male,479,53,NA
29,13,22,A. farensis,NA,FALSE,54,sub_adult,male,480,38,NA
39,24,24,A. farensis,NA,FALSE,68,sub_adult,male,481,50,NA
41,23,24,A. farensis,NA,FALSE,71,sub_adult,male,482,52,NA
27,13,25,A. farensis,NA,FALSE,40,sub_adult,male,483,35,NA
27,17,18,A. farensis,NA,FALSE,54,sub_adult,male,484,35,NA
36,21,31,A. farensis,NA,FALSE,76,sub_adult,male,485,48,NA
29,24,15,A. farensis,NA,FALSE,38,sub_adult,male,486,37,NA
27,16,21,A. farensis,NA,FALSE,48,sub_adult,male,487,35,NA
29,18,31,A. farensis,NA,FALSE,50,sub_adult,male,488,37,NA
38,29,28,A. farensis,NA,FALSE,65,sub_adult,male,489,49,NA
31,18,23,A. farensis,NA,FALSE,50,sub_adult,male,490,41,NA
32,20,29,A. farensis,NA,FALSE,48,sub_adult,male,491,42,NA
39,25,21,A. farensis,NA,FALSE,69,sub_adult,male,492,49,NA
29,21,18,A. farensis,NA,FALSE,59,sub_adult,male,493,37,NA
25,24,15,A. farensis,NA,FALSE,53,sub_adult,male,494,33,NA
33,29,29,A. farensis,NA,FALSE,50,sub_adult,male,495,43,NA
33,34,22,A. farensis,NA,FALSE,59,sub_adult,male,496,43,NA
33,25,27,A. farensis,NA,FALSE,70,sub_adult,male,497,41,NA
25,15,14,A. farensis,NA,FALSE,38,sub_adult,male,498,32,NA
31,27,23,A. farensis,NA,FALSE,51,sub_adult,male,499,41,NA
40,28,22,A. farensis,NA,FALSE,57,sub_adult,male,500,51,NA
41,68,25,A. farensis,NA,FALSE,76,sub_adult,male,501,54,NA
38,30,22,A. farensis,NA,FALSE,63,sub_adult,male,502,50,NA
26,26,17,A. farensis,NA,FALSE,47,sub_adult,male,503,33,NA
35,22,33,A. farensis,NA,FALSE,73,sub_adult,male,504,46,NA
37,24,27,A. farensis,NA,FALSE,72,sub_adult,male,505,49,NA
31,22,26,A. farensis,NA,FALSE,48,sub_adult,male,506,41,NA
32,22,21,A. farensis,NA,FALSE,51,sub_adult,male,507,42,NA
40,25,29,A. farensis,NA,FALSE,23,sub_adult,male,508,51,NA
32,25,29,A. farensis,NA,FALSE,57,sub_adult,male,509,41,NA
37,27,19,A. farensis,NA,FALSE,68,sub_adult,male,510,49,NA
36,20,32,A. farensis,NA,FALSE,52,sub_adult,male,511,48,NA
27,19,17,A. farensis,NA,FALSE,48,sub_adult,male,512,34,NA
29,19,22,A. farensis,NA,FALSE,73,sub_adult,male,513,36,NA
43,31,23,A. farensis,NA,FALSE,81,sub_adult,male,514,55,NA
40,24,36,A. farensis,NA,FALSE,23,sub_adult,male,515,53,NA
30,18,23,A. farensis,NA,FALSE,38,sub_adult,male,516,38,NA
35,20,29,A. farensis,NA,FALSE,63,sub_adult,male,517,46,NA
27,13,24,A. farensis,NA,FALSE,46,sub_adult,male,518,35,NA
30,22,25,A. farensis,NA,FALSE,60,sub_adult,male,519,39,NA
37,24,26,A. farensis,NA,FALSE,74,sub_adult,male,520,47,NA
43,32,43,A. farensis,NA,FALSE,83,sub_adult,male,521,55,NA
35,22,30,A. farensis,NA,FALSE,55,sub_adult,male,522,46,NA
29,18,18,A. farensis,NA,FALSE,43,sub_adult,male,523,37,NA
34,20,32,A. farensis,NA,FALSE,65,sub_adult,male,524,45,NA
32,18,31,A. farensis,NA,FALSE,61,sub_adult,male,525,40,NA
25,16,22,A. farensis,NA,FALSE,55,sub_adult,male,526,33,NA
32,20,27,A. farensis,NA,FALSE,71,sub_adult,male,527,40,NA
34,23,21,A. farensis,NA,FALSE,58,sub_adult,male,528,44,NA
25,18,13,A. farensis,NA,FALSE,44,sub_adult,male,529,32,NA
36,22,38,A. farensis,NA,FALSE,67,sub_adult,male,530,47,NA
39,29,24,A. farensis,NA,FALSE,68,sub_adult,male,531,51,NA
43,16,35,A. farensis,NA,FALSE,75,sub_adult,male,532,55,NA
28,19,18,A. farensis,NA,FALSE,47,sub_adult,male,533,35,NA
28,20,19,A. farensis,NA,FALSE,46,sub_adult,male,534,36,NA
33,20,33,A. farensis,NA,FALSE,66,sub_adult,male,535,43,NA
38,22,27,A. farensis,NA,FALSE,72,sub_adult,male,536,49,NA
37,25,36,A. farensis,NA,FALSE,62,sub_adult,male,537,47,NA
28,10,22,A. farensis,NA,FALSE,52,sub_adult,male,538,36,NA
34,17,29,A. farensis,NA,FALSE,78,sub_adult,male,539,43,NA
35,14,27,A. farensis,NA,FALSE,54,sub_adult,male,540,46,NA
38,21,26,A. farensis,NA,FALSE,67,sub_adult,male,541,50,NA
28,24,19,A. farensis,NA,FALSE,41,sub_adult,male,542,35,NA
38,29,29,A. farensis,NA,FALSE,72,sub_adult,male,543,49,NA
26,16,23,A. farensis,NA,FALSE,43,sub_adult,male,544,32,NA
38,34,30,A. farensis,NA,FALSE,75,sub_adult,male,545,48,NA
24,19,19,A. farensis,NA,FALSE,44,sub_adult,male,546,32,NA
28,20,21,A. farensis,NA,FALSE,44,sub_adult,male,547,37,NA
39,29,26,A. farensis,NA,FALSE,78,sub_adult,male,548,50,NA
37,28,21,A. farensis,NA,FALSE,77,sub_adult,male,549,48,NA
34,25,18,A. farensis,NA,FALSE,48,sub_adult,male,550,44,NA
25,14,17,A. farensis,NA,FALSE,39,sub_adult,male,551,32,NA
36,21,24,A. farensis,NA,FALSE,69,sub_adult,male,552,47,NA
28,17,16,A. farensis,NA,FALSE,47,sub_adult,male,553,35,NA
24,12,19,A. farensis,NA,FALSE,53,sub_adult,male,554,32,NA
35,22,33,A. farensis,NA,FALSE,65,sub_adult,male,555,46,NA
32,23,29,A. farensis,NA,FALSE,59,sub_adult,male,556,42,NA
34,19,20,A. farensis,NA,FALSE,64,sub_adult,male,557,42,NA
34,24,19,A. farensis,NA,FALSE,69,sub_adult,male,558,44,NA
29,13,24,A. farensis,NA,FALSE,55,sub_adult,male,559,38,NA
41,20,39,A. farensis,NA,FALSE,75,sub_adult,male,560,54,NA
41,71,39,A. farensis,NA,FALSE,81,sub_adult,male,561,53,NA
29,16,18,A. farensis,NA,FALSE,62,sub_adult,male,562,37,NA
29,20,25,A. farensis,NA,FALSE,48,sub_adult,male,563,37,NA
39,30,26,A. farensis,NA,FALSE,82,sub_adult,male,564,50,NA
38,21,22,A. farensis,NA,FALSE,63,sub_adult,male,565,49,NA
33,22,27,A. farensis,NA,FALSE,77,sub_adult,male,566,43,NA
33,57,16,A. farensis,NA,FALSE,71,sub_adult,male,567,42,NA
39,21,35,A. farensis,NA,FALSE,74,sub_adult,male,568,51,NA
39,22,29,A. farensis,NA,FALSE,60,sub_adult,male,569,51,NA
35,22,25,A. farensis,NA,FALSE,72,sub_adult,male,570,45,NA
29,21,25,A. farensis,NA,FALSE,47,sub_adult,male,571,36,NA
35,15,22,A. farensis,NA,FALSE,56,sub_adult,male,572,45,NA
35,19,28,A. farensis,NA,FALSE,64,sub_adult,male,573,45,NA
33,23,16,A. farensis,NA,FALSE,60,sub_adult,male,574,42,NA
29,22,22,A. farensis,NA,FALSE,40,sub_adult,male,575,37,NA
34,25,19,A. farensis,NA,FALSE,75,sub_adult,male,576,44,NA
34,20,30,A. farensis,NA,FALSE,59,sub_adult,male,577,44,NA
34,25,32,A. farensis,NA,FALSE,57,sub_adult,male,578,44,NA
26,14,18,A. farensis,NA,FALSE,49,sub_adult,male,579,34,NA
33,24,28,A. farensis,NA,FALSE,57,sub_adult,male,580,42,NA
36,16,23,A. farensis,NA,FALSE,69,sub_adult,male,581,46,NA
32,16,25,A. farensis,NA,FALSE,66,sub_adult,male,582,42,NA
37,27,26,A. farensis,NA,FALSE,60,sub_adult,male,583,48,NA
40,29,31,A. farensis,NA,FALSE,70,sub_adult,male,584,50,NA
25,14,21,A. farensis,NA,FALSE,46,sub_adult,male,585,33,NA
32,16,24,A. farensis,NA,FALSE,62,sub_adult,male,586,41,NA
25,17,25,A. farensis,NA,FALSE,46,sub_adult,male,587,32,NA
28,15,23,A. farensis,NA,FALSE,42,sub_adult,male,588,36,NA
74,54,72,A. farensis,NA,FALSE,139,adult,male,589,98,NA
73,49,72,A. farensis,NA,FALSE,131,adult,male,590,96,NA
76,52,53,A. farensis,NA,FALSE,128,adult,male,591,99,NA
56,36,46,A. farensis,NA,FALSE,118,adult,male,592,72,NA
57,41,54,A. farensis,NA,FALSE,116,adult,male,593,75,NA
98,76,62,A. farensis,NA,FALSE,173,adult,male,594,129,NA
54,35,33,A. farensis,NA,FALSE,103,adult,male,595,70,NA
100,62,100,A. farensis,NA,FALSE,80,adult,male,596,131,NA
90,61,77,A. farensis,NA,FALSE,160,adult,male,597,119,NA
75,47,73,A. farensis,NA,FALSE,144,adult,male,598,98,NA
66,52,39,A. farensis,NA,FALSE,102,adult,male,599,87,NA
76,50,75,A. farensis,NA,FALSE,133,adult,male,600,99,NA
64,43,40,A. farensis,NA,FALSE,114,adult,male,601,84,NA
59,47,44,A. farensis,NA,FALSE,112,adult,male,602,76,NA
91,59,78,A. farensis,NA,FALSE,160,adult,male,603,121,NA
81,54,45,A. farensis,NA,FALSE,152,adult,male,604,106,NA
96,69,78,A. farensis,NA,FALSE,189,adult,male,605,127,NA
92,60,83,A. farensis,NA,FALSE,64,adult,male,606,121,NA
68,43,60,A. farensis,NA,FALSE,110,adult,male,607,89,NA
88,55,82,A. farensis,NA,FALSE,164,adult,male,608,117,NA
83,57,80,A. farensis,NA,FALSE,152,adult,male,609,111,NA
74,55,45,A. farensis,NA,FALSE,155,adult,male,610,98,NA
75,47,41,A. farensis,NA,FALSE,150,adult,male,611,98,NA
95,60,56,A. farensis,NA,FALSE,179,adult,male,612,125,NA
60,43,38,A. farensis,NA,FALSE,101,adult,male,613,80,NA
98,62,61,A. farensis,NA,FALSE,211,adult,male,614,129,NA
70,47,73,A. farensis,NA,FALSE,124,adult,male,615,92,NA
69,41,52,A. farensis,NA,FALSE,127,adult,male,616,91,NA
81,51,45,A. farensis,NA,FALSE,137,adult,male,617,106,NA
83,47,67,A. farensis,NA,FALSE,143,adult,male,618,109,NA
98,66,74,A. farensis,NA,FALSE,172,adult,male,619,130,NA
94,58,48,A. farensis,NA,FALSE,167,adult,male,620,123,NA
54,32,41,A. farensis,NA,FALSE,101,adult,male,621,71,NA
70,41,53,A. farensis,NA,FALSE,128,adult,male,622,91,NA
69,45,42,A. farensis,NA,FALSE,126,adult,male,623,92,NA
78,52,54,A. farensis,NA,FALSE,133,adult,male,624,102,NA
70,41,56,A. farensis,NA,FALSE,50,adult,male,625,92,NA
57,35,53,A. farensis,NA,FALSE,45,adult,male,626,75,NA
68,43,58,A. farensis,NA,FALSE,137,adult,male,627,88,NA
60,40,35,A. farensis,NA,FALSE,108,adult,male,628,78,NA
67,42,60,A. farensis,NA,FALSE,115,adult,male,629,87,NA
51,32,55,A. farensis,NA,FALSE,81,adult,male,630,66,NA
59,44,58,A. farensis,NA,FALSE,110,adult,male,631,78,NA
62,43,41,A. farensis,NA,FALSE,117,adult,male,632,82,NA
51,37,57,A. farensis,NA,FALSE,92,adult,male,633,66,NA
65,43,51,A. farensis,NA,FALSE,117,adult,male,634,85,NA
68,45,51,A. farensis,NA,FALSE,40,adult,male,635,89,NA
93,63,61,A. farensis,NA,FALSE,183,adult,male,636,122,NA
78,45,61,A. farensis,NA,FALSE,147,adult,male,637,103,NA
57,35,31,A. farensis,NA,FALSE,92,adult,male,638,75,NA
65,48,46,A. farensis,NA,FALSE,126,adult,male,639,84,NA
74,43,42,A. farensis,NA,FALSE,130,adult,male,640,96,NA
74,56,76,A. farensis,NA,FALSE,128,adult,male,641,98,NA
67,46,53,A. farensis,NA,FALSE,118,adult,male,642,88,NA
71,46,72,A. farensis,NA,FALSE,131,adult,male,643,92,NA
68,49,52,A. farensis,NA,FALSE,131,adult,male,644,89,NA
88,47,70,A. farensis,NA,FALSE,150,adult,male,645,114,NA
78,58,78,A. farensis,NA,FALSE,144,adult,male,646,102,NA
93,54,56,A. farensis,NA,FALSE,145,adult,male,647,121,NA
97,47,74,A. farensis,NA,FALSE,204,adult,male,648,127,NA
70,58,55,A. farensis,NA,FALSE,130,adult,male,649,91,NA
56,43,59,A. farensis,NA,FALSE,104,adult,male,650,74,NA
81,43,51,A. farensis,NA,FALSE,163,adult,male,651,105,NA
87,54,85,A. farensis,NA,FALSE,182,adult,male,652,115,NA
63,36,46,A. farensis,NA,FALSE,115,adult,male,653,82,NA
62,43,56,A. farensis,NA,FALSE,123,adult,male,654,82,NA
59,40,63,A. farensis,NA,FALSE,102,adult,male,655,78,NA
57,35,56,A. farensis,NA,FALSE,89,adult,male,656,74,NA
91,55,92,A. farensis,NA,FALSE,162,adult,male,657,121,NA
89,67,65,A. farensis,NA,FALSE,165,adult,male,658,118,NA
82,54,85,A. farensis,NA,FALSE,168,adult,male,659,106,NA
55,34,34,A. farensis,NA,FALSE,92,adult,male,660,72,NA
55,33,31,A. farensis,NA,FALSE,106,adult,male,661,73,NA
59,39,44,A. farensis,NA,FALSE,108,adult,male,662,77,NA
53,32,48,A. farensis,NA,FALSE,96,adult,male,663,69,NA
91,66,68,A. farensis,NA,FALSE,164,adult,male,664,121,NA
97,58,64,A. farensis,NA,FALSE,166,adult,male,665,128,NA
73,42,45,A. farensis,NA,FALSE,129,adult,male,666,96,NA
88,66,53,A. farensis,NA,FALSE,174,adult,male,667,116,NA
97,70,80,A. farensis,NA,FALSE,191,adult,male,668,128,NA
55,33,43,A. farensis,NA,FALSE,102,adult,male,669,71,NA
99,61,94,A. farensis,NA,FALSE,171,adult,male,670,131,NA
85,46,68,A. farensis,NA,FALSE,162,adult,male,671,113,NA
78,53,55,A. farensis,NA,FALSE,131,adult,male,672,104,NA
95,49,84,A. farensis,NA,FALSE,161,adult,male,673,125,NA
88,53,97,A. farensis,NA,FALSE,150,adult,male,674,117,NA
95,67,65,A. farensis,NA,FALSE,181,adult,male,675,123,NA
77,49,48,A. farensis,NA,FALSE,52,adult,male,676,102,NA
68,42,61,A. farensis,NA,FALSE,46,adult,male,677,90,NA
65,36,41,A. farensis,NA,FALSE,100,adult,male,678,85,NA
53,40,37,A. farensis,NA,FALSE,94,adult,male,679,70,NA
62,33,34,A. farensis,NA,FALSE,94,adult,male,680,81,NA
69,42,50,A. farensis,NA,FALSE,116,adult,male,681,91,NA
93,58,81,A. farensis,NA,FALSE,183,adult,male,682,122,NA
67,46,45,A. farensis,NA,FALSE,121,adult,male,683,88,NA
88,61,67,A. farensis,NA,FALSE,157,adult,male,684,116,NA
79,52,83,A. farensis,NA,FALSE,150,adult,male,685,105,NA
84,51,71,A. farensis,NA,FALSE,160,adult,male,686,110,NA
94,69,103,A. farensis,NA,FALSE,164,adult,male,687,124,NA
91,60,96,A. farensis,NA,FALSE,157,adult,male,688,119,NA
87,42,52,A. farensis,NA,FALSE,155,adult,male,689,115,NA
57,39,57,A. farensis,NA,FALSE,109,adult,male,690,74,NA
66,43,62,A. farensis,NA,FALSE,126,adult,male,691,88,NA
57,43,37,A. farensis,NA,FALSE,105,adult,male,692,75,NA
75,49,56,A. farensis,NA,FALSE,135,adult,male,693,99,NA
79,55,81,A. farensis,NA,FALSE,145,adult,male,694,103,NA
94,64,87,A. farensis,NA,FALSE,161,adult,male,695,122,NA
85,49,62,A. farensis,NA,FALSE,179,adult,male,696,112,NA
90,62,71,A. farensis,NA,FALSE,153,adult,male,697,117,NA
94,60,64,A. farensis,NA,FALSE,156,adult,male,698,123,NA
88,51,49,A. farensis,NA,FALSE,169,adult,male,699,117,NA
96,60,54,A. farensis,NA,FALSE,164,adult,male,700,127,NA
55,41,39,A. farensis,NA,FALSE,100,adult,male,701,71,NA
79,47,47,A. farensis,NA,FALSE,47,adult,male,702,103,NA
73,53,40,A. farensis,NA,FALSE,140,adult,male,703,96,NA
57,37,43,A. farensis,NA,FALSE,117,adult,male,704,75,NA
78,51,42,A. farensis,NA,FALSE,127,adult,male,705,104,NA
56,35,49,A. farensis,NA,FALSE,99,adult,male,706,73,NA
97,58,82,A. farensis,NA,FALSE,181,adult,male,707,128,NA
58,37,37,A. farensis,NA,FALSE,100,adult,male,708,77,NA
95,59,90,A. farensis,NA,FALSE,172,adult,male,709,126,NA
96,62,88,A. farensis,NA,FALSE,180,adult,male,710,126,NA
59,36,47,A. farensis,NA,FALSE,117,adult,male,711,78,NA
83,57,81,A. farensis,NA,FALSE,147,adult,male,712,109,NA
82,71,80,A. farensis,NA,FALSE,151,adult,male,713,108,NA
96,59,52,A. farensis,NA,FALSE,183,adult,male,714,127,NA
74,41,61,A. farensis,NA,FALSE,142,adult,male,715,97,NA
62,42,39,A. farensis,NA,FALSE,119,adult,male,716,82,NA
16,8,7,U. olhanensis,NA,FALSE,7,juvenile,female,717,17,NA
13,13,8,U. olhanensis,NA,FALSE,15,juvenile, ,718,17,NA
10,5,6,U. olhanensis,NA,FALSE,6,juvenile,female,719,13,NA
12,10,8,U. olhanensis,NA,FALSE,9,juvenile,female,720,16,NA
11,9,6,U. olhanensis,NA,FALSE,11,juvenile,female,721,14,NA
10,9,6,U. olhanensis,NA,FALSE,7,juvenile,female,722,13,NA
9,3,5,U. olhanensis,NA,FALSE,8,juvenile,female,723,12,NA
8,6,6,U. olhanensis,NA,FALSE,11,juvenile,female,724,11,NA
11,12,7,U. olhanensis,NA,TRUE,10,juvenile,female,725,14,NA
13,8,8,U. olhanensis,NA,FALSE,16,juvenile,female,726,17,NA
10,7,7,U. olhanensis,NA,FALSE,7,juvenile,female,727,13,NA
10,8,5,U. olhanensis,NA,FALSE,9,juvenile,female,728,14,NA
9,7,4,U. olhanensis,NA,FALSE,4,juvenile,female,729,12,NA
9,10,4,U. olhanensis,NA,FALSE,5,juvenile,female,730,11,NA
11,8,5,U. olhanensis,NA,FALSE,6,juvenile,female,731,14,NA
9,5,6,U. olhanensis,NA,TRUE,3,juvenile,female,732,12,NA
13,12,5,U. olhanensis,NA,FALSE,11,juvenile,female,733,15,NA
11,8,6,U. olhanensis,NA,FALSE,8,juvenile,female,734,15,NA
13,6,5,U. olhanensis,NA,FALSE,4,juvenile,female,735,14,NA
11,8,6,U. olhanensis,NA,FALSE,15,juvenile,?,736,15,NA
11,5,7,U. olhanensis,NA,FALSE,7,juvenile,female,737,15,NA
9,7,4,U. olhanensis,NA,FALSE,9,juvenile, ,738,13,NA
12,7,8,U. olhanensis,NA,FALSE,10,juvenile,female,739,16,NA
12,13,7,U. olhanensis,NA,FALSE,8,juvenile,female,740,16,NA
12,7,6,U. olhanensis,NA,FALSE,11,juvenile,female,741,15,NA
8,8,5,U. olhanensis,NA,FALSE,4,juvenile,female,742,11,NA
10,13,4,U. olhanensis,NA,FALSE,8,juvenile,female,743,13,NA
8,5,4,U. olhanensis,NA,FALSE,6,juvenile,female,744,11,NA
10,13,6,U. olhanensis,NA,FALSE,11,juvenile,female,745,13,NA
10,5,5,U. olhanensis,NA,FALSE,6,juvenile,male or female,746,13,NA
9,5,4,U. olhanensis,NA,FALSE,4,juvenile,female,747,10,NA
8,9,4,U. olhanensis,NA,FALSE,11,juvenile,female,748,11,NA
12,9,6,U. olhanensis,NA,FALSE,12,juvenile,female,749,17,NA
11,8,4,U. olhanensis,NA,FALSE,11,juvenile,female,750,13,NA
10,8,5,U. olhanensis,NA,FALSE,7,juvenile,,751,12,NA
12,13,7,U. olhanensis,NA,FALSE,12,juvenile,female,752,17,NA
11,9,7,U. olhanensis,NA,FALSE,8,juvenile,female,753,15,NA
13,9,6,U. olhanensis,NA,FALSE,7,juvenile,female,754,17,NA
11,13,6,U. olhanensis,NA,FALSE,8,juvenile,?,755,14,NA
13,12,7,U. olhanensis,NA,FALSE,12,juvenile,female,756,17,NA
12,8,6,U. olhanensis,NA,FALSE,7,juvenile,female,757,15,NA
12,11,5,U. olhanensis,NA,FALSE,6,juvenile,-,758,15,NA
11,6,6,U. olhanensis,NA,FALSE,10,juvenile,N/R,759,14,NA
9,6,6,U. olhanensis,NA,FALSE,5,juvenile,female,760,12,NA
11,12,5,U. olhanensis,NA,FALSE,8,juvenile,female,761,14,NA
13,5,7,U. olhanensis,NA,FALSE,12,juvenile, ,762,17,NA
8,9,3,U. olhanensis,NA,FALSE,7,juvenile,female,763,11,NA
11,8,5,U. olhanensis,NA,FALSE,10,juvenile,-,764,15,NA
11,12,7,U. olhanensis,NA,FALSE,8,juvenile,female,765,15,NA
12,7,6,U. olhanensis,NA,FALSE,5,juvenile,female,766,15,NA
9,6,5,U. olhanensis,NA,FALSE,7,juvenile,female,767,12,NA
8,5,5,U. olhanensis,NA,FALSE,5,juvenile,female,768,10,NA
14,13,6,U. olhanensis,NA,FALSE,9,juvenile,female,769,17,NA
11,8,8,U. olhanensis,NA,FALSE,9,juvenile,female,770,14,NA
11,9,6,U. olhanensis,NA,FALSE,7,juvenile,female,771,13,NA
8,4,5,U. olhanensis,NA,FALSE,5,juvenile,female,772,10,NA
